first_currency;second_currency;UNIX timestamp;open;high;low;close;volume
BTC;USDT;1,566E+12;10296.8;10536;9750;10331.5;51758.1
BTC;USDT;1,56609E+12;10331.2;10465.1;10000;10216;29000.6
BTC;USDT;1,56617E+12;10216;10500;10080;10306.8;24085.4
BTC;USDT;1,56626E+12;10306.2;10930;10258.6;10915.5;37243.3
BTC;USDT;1,56635E+12;10914.7;10950;10560;10760.5;32298.9
BTC;USDT;1,56643E+12;10760.5;10804.1;9858;10142.6;47355.7
BTC;USDT;1,56652E+12;10140.8;10242;9762;10099.9;34059.6
BTC;USDT;1,5666E+12;10099.9;10445;10019.8;10389.5;27550.3
BTC;USDT;1,56669E+12;10388.2;10419.4;9890;10134.3;27692.5
BTC;USDT;1,56678E+12;10134.6;10333;9906.97;10142.7;26271.7
BTC;USDT;1,56686E+12;10142.7;10604;10137.9;10372.2;41687.5
BTC;USDT;1,56695E+12;10373.6;10391.1;10051.1;10185;28402.8
BTC;USDT;1,56704E+12;10185.7;10299;9601.01;9721;42110.6
BTC;USDT;1,56712E+12;9721;9724;9320;9498.44;35532.7
BTC;USDT;1,56721E+12;9499.01;9696;9350.41;9584.54;26834.3
BTC;USDT;1,5673E+12;9582.76;9684.51;9420.75;9587.47;17130.3
BTC;USDT;1,56738E+12;9588.74;9830;9520;9724.98;19545.4
BTC;USDT;1,56747E+12;9723.59;10450;9712.5;10340;44740.2
BTC;USDT;1,56756E+12;10340;10773;10272;10615.3;47998.4
BTC;USDT;1,56764E+12;10611.8;10799;10369.9;10567;43943.9
BTC;USDT;1,56773E+12;10565.9;10900;10450;10564.5;33971
BTC;USDT;1,56781E+12;10563.1;10905.9;10150;10298.7;58799.6
BTC;USDT;1,5679E+12;10298.7;10558;10288.6;10455.9;27637.9
BTC;USDT;1,56799E+12;10455.9;10592.5;10208;10381.2;23984.7
BTC;USDT;1,56807E+12;10381.2;10480;10068.5;10303.1;39835.7
BTC;USDT;1,56816E+12;10302.6;10385;9953;10098.2;28915.4
BTC;USDT;1,56825E+12;10098.2;10293;9880;10158.3;31953.8
BTC;USDT;1,56833E+12;10158.8;10448.8;10040;10415;34511.2
BTC;USDT;1,56842E+12;10415;10439;10153;10342.1;30280.3
BTC;USDT;1,56851E+12;10344.1;10420;10222.3;10335;23621.5
BTC;USDT;1,56859E+12;10332.8;10360;10252.2;10302;18047.7
BTC;USDT;1,56868E+12;10303.3;10355;10078;10251.3;28971.4
BTC;USDT;1,56876E+12;10249.7;10275;10128;10187.8;22914.3
BTC;USDT;1,56885E+12;10187.5;10258;10100;10157;24250.2
BTC;USDT;1,56894E+12;10156.4;10325;9653;10244.3;44826.3
BTC;USDT;1,56902E+12;10243.7;10281;10061.4;10168.6;25088.5
BTC;USDT;1,56911E+12;10167.9;10176.7;9900;9986.39;20544.2
BTC;USDT;1,5692E+12;9985.15;10089;9853.97;10028.9;22049.3
BTC;USDT;1,56928E+12;10028;10050;9615.77;9702.25;31937.2
BTC;USDT;1,56937E+12;9702.2;9794.99;7800;8493.14;94007.3
BTC;USDT;1,56946E+12;8497.55;8730;8215.64;8430.05;60783.9
BTC;USDT;1,56954E+12;8430.05;8465.99;7750;8063.73;67930.9
BTC;USDT;1,56963E+12;8063.49;8265;7852.15;8177.91;43882.9
BTC;USDT;1,56972E+12;8177.47;8315;8001.09;8198.81;34473.6
BTC;USDT;1,5698E+12;8199.38;8229.13;7890;8043.82;31544.2
BTC;USDT;1,56989E+12;8043.04;8337.26;7710;8289.34;55865.5
BTC;USDT;1,56997E+12;8289.97;8500;8173.05;8292.44;43472.4
BTC;USDT;1,57006E+12;8292.67;8373.91;8151.22;8359.94;26243.4
BTC;USDT;1,57015E+12;8360;8393;8060;8223.96;30488.3
BTC;USDT;1,57023E+12;8224.43;8232.41;8005;8137.13;26476.3
BTC;USDT;1,57032E+12;8137.09;8183.41;8012.98;8126.19;21907.6
BTC;USDT;1,57041E+12;8127.55;8153.87;7785;7854.25;34676.1
BTC;USDT;1,57049E+12;7855.3;8299.92;7762;8190.09;52202.1
BTC;USDT;1,57058E+12;8190.82;8325;8088.75;8168.39;35452.7
BTC;USDT;1,57067E+12;8170.79;8670;8115;8560.74;55038.7
BTC;USDT;1,57075E+12;8562.15;8644;8414.52;8558.03;39137.9
BTC;USDT;1,57084E+12;8557.82;8779.51;8212.38;8258.5;50405.3
BTC;USDT;1,57092E+12;8257.95;8400;8250;8300.09;21339.3
BTC;USDT;1,57101E+12;8301.98;8451.37;8160;8275.01;27840.7
BTC;USDT;1,5711E+12;8275.24;8388.85;8203;8348.2;29810.7
BTC;USDT;1,57118E+12;8346.86;8403;8090;8159.29;32773.1
BTC;USDT;1,57127E+12;8159.3;8181.16;7917;7991.74;34733.6
BTC;USDT;1,57136E+12;7995.02;8124.92;7929.03;8070.58;29656.9
BTC;USDT;1,57144E+12;8070.71;8115;7816.01;7947.01;31353.2
BTC;USDT;1,57153E+12;7946.89;8098.1;7866.92;7948.01;26627.9
BTC;USDT;1,57162E+12;7949.87;8297;7870;8223.35;34286.5
BTC;USDT;1,5717E+12;8223.35;8333;8142.03;8197.27;30448.7
BTC;USDT;1,57179E+12;8197.28;8297.99;8000;8020;34651.8
BTC;USDT;1,57188E+12;8020.06;8047.59;7300;7466.62;63897.5
BTC;USDT;1,57196E+12;7468.47;7503.68;7337.99;7412.41;32714.4
BTC;USDT;1,57205E+12;7412.41;8799;7361;8655.02;90748.2
BTC;USDT;1,57213E+12;8655.88;10370;8470.38;9230;162589
BTC;USDT;1,57222E+12;9230;9794.98;9074.34;9529.93;93833.5
BTC;USDT;1,57231E+12;9528.23;9902.1;9160;9205.14;80174.2
BTC;USDT;1,57239E+12;9204.45;9550;9072;9407.62;64158.5
BTC;USDT;1,57248E+12;9407.62;9409.84;9001.01;9154.72;55241.8
BTC;USDT;1,57257E+12;9154.02;9405;8913;9140.85;54376
BTC;USDT;1,57265E+12;9140.86;9279;9030;9231.61;43594.8
BTC;USDT;1,57274E+12;9231.4;9373.74;9186.21;9289.52;28923.1
BTC;USDT;1,57283E+12;9289.85;9362.57;9066.14;9194.71;27894.4
BTC;USDT;1,57291E+12;9196.46;9513.68;9115.84;9393.35;45894.5
BTC;USDT;1,573E+12;9392.4;9454.95;9175.76;9308.66;45935.9
BTC;USDT;1,57308E+12;9307.73;9440.91;9250.01;9339.05;37336.2
BTC;USDT;1,57317E+12;9339.16;9375;9101;9216.2;39117.5
BTC;USDT;1,57326E+12;9214;9261;8696;8773.73;62107.3
BTC;USDT;1,57334E+12;8773.74;8880;8724.88;8809.41;29469.5
BTC;USDT;1,57343E+12;8809.18;9147.19;8750;9039.47;34422
BTC;USDT;1,57352E+12;9040.16;9072.32;8618.68;8733.27;44888.1
BTC;USDT;1,5736E+12;8733.36;8888;8567.6;8821.94;40366.6
BTC;USDT;1,57369E+12;8821.91;8844.99;8702;8777.12;26810.1
BTC;USDT;1,57378E+12;8777.54;8800;8582.6;8646.68;33468.5
BTC;USDT;1,57386E+12;8646.38;8790;8400;8471.73;46087.4
BTC;USDT;1,57395E+12;8471.62;8543;8400;8491.02;20902.3
BTC;USDT;1,57404E+12;8490.74;8635;8350.68;8502.4;27009
BTC;USDT;1,57412E+12;8502.87;8503.52;8060;8187.17;43017.7
BTC;USDT;1,57421E+12;8186.5;8218.63;8003;8133.64;43556.1
BTC;USDT;1,57429E+12;8133.83;8264.29;8038.4;8098.01;32466.2
BTC;USDT;1,57438E+12;8098.56;8134.73;7500;7627.74;58418.8
BTC;USDT;1,57447E+12;7627.79;7750;6790;7268.23;126603
BTC;USDT;1,57455E+12;7268.23;7344.48;7080.01;7311.57;50449.9
BTC;USDT;1,57464E+12;7311.1;7330.39;6861;6903.28;67890.2
BTC;USDT;1,57473E+12;6900.23;7377.69;6515;7109.57;119646
BTC;USDT;1,57481E+12;7109.99;7340;7017.48;7156.14;65722.4
BTC;USDT;1,5749E+12;7154.75;7655;6840;7508.52;92452.9
BTC;USDT;1,57499E+12;7507.9;7643;7360;7419.49;56934
BTC;USDT;1,57507E+12;7418.52;7850;7362.3;7739.68;60745.3
BTC;USDT;1,57516E+12;7740.99;7810;7441;7541.89;46989.4
BTC;USDT;1,57524E+12;7540.63;7541.85;7210;7390.89;60769.3
BTC;USDT;1,57533E+12;7391.5;7420.56;7151.1;7294.28;46330.3
BTC;USDT;1,57542E+12;7294.42;7400;7241.35;7292.71;33149.5
BTC;USDT;1,5755E+12;7292.71;7750;7067;7194.32;83147.1
BTC;USDT;1,57559E+12;7194.59;7485;7150;7389;59306.7
BTC;USDT;1,57568E+12;7389;7590.03;7305;7527.47;48189.1
BTC;USDT;1,57576E+12;7527.8;7619.62;7470.16;7488.21;31498.7
BTC;USDT;1,57585E+12;7487.31;7564;7374.86;7510.11;29856.9
BTC;USDT;1,57594E+12;7510.11;7650;7273;7338.64;46621.9
BTC;USDT;1,57602E+12;7338.64;7407.6;7157.1;7224.13;49723.8
BTC;USDT;1,57611E+12;7224.15;7275.5;7125.66;7210;30093.1
BTC;USDT;1,5762E+12;7210;7295;7080.3;7198.08;42288.6
BTC;USDT;1,57628E+12;7197.76;7309.05;7190.76;7258.48;27609.9
BTC;USDT;1,57637E+12;7257.37;7271.77;7012;7064.05;29562
BTC;USDT;1,57645E+12;7064.14;7200.3;7008.35;7118.59;26395.8
BTC;USDT;1,57654E+12;7119.6;7150;6836;6891.72;43864
BTC;USDT;1,57663E+12;6891.44;6942.21;6560;6623.82;53865.1
BTC;USDT;1,57671E+12;6623.84;7440;6435;7277.83;95636.6
BTC;USDT;1,5768E+12;7277.83;7380;7038.31;7150.3;55509.1
BTC;USDT;1,57689E+12;7151.31;7220;7079.5;7187.83;32132.1
BTC;USDT;1,57697E+12;7188.01;7190.58;7105;7132.75;19467.2
BTC;USDT;1,57706E+12;7131.59;7518.54;7122.47;7501.44;39137.5
BTC;USDT;1,57715E+12;7500.71;7695.38;7265.84;7317.09;68052
BTC;USDT;1,57723E+12;7317.3;7436.68;7157.04;7255.77;43629.5
BTC;USDT;1,57732E+12;7255.77;7271.77;7128.86;7204.63;27492
BTC;USDT;1,5774E+12;7205.01;7435;7157.12;7202;36259.8
BTC;USDT;1,57749E+12;7202;7275.86;7076.42;7254.74;33642.7
BTC;USDT;1,57758E+12;7254.77;7365.01;7238.67;7316.14;26849
BTC;USDT;1,57766E+12;7315.36;7528.45;7288;7388.24;31387.1
BTC;USDT;1,57775E+12;7388.43;7408.24;7220;7246;29605.9
BTC;USDT;1,57784E+12;7246;7320;7145.01;7195.23;25954.5
BTC;USDT;1,57792E+12;7195.24;7255;7175.15;7200.85;16792.4
BTC;USDT;1,57801E+12;7200.77;7212.5;6924.74;6965.71;31951.5
BTC;USDT;1,5781E+12;6965.49;7405;6871.04;7344.96;68428.5
BTC;USDT;1,57818E+12;7345;7404;7272.21;7354.11;29988
BTC;USDT;1,57827E+12;7354.19;7495;7318;7358.75;38331.1
BTC;USDT;1,57836E+12;7357.64;7795.34;7346.76;7758;54635.7
BTC;USDT;1,57844E+12;7758.9;8207.68;7723.71;8145.28;91171.7
BTC;USDT;1,57853E+12;8145.92;8455;7870;8055.98;112623
BTC;USDT;1,57861E+12;8054.72;8055.96;7750;7817.76;64239.5
BTC;USDT;1,5787E+12;7817.74;8199;7672;8197.02;82406.8
BTC;USDT;1,57879E+12;8198.86;8286.34;8003.16;8020.01;54810
BTC;USDT;1,57887E+12;8020.01;8197;7960;8184.98;38131.5
BTC;USDT;1,57896E+12;8184.97;8196;8055.89;8110.34;31159.8
BTC;USDT;1,57905E+12;8110.34;8880;8105.54;8810.01;120399
BTC;USDT;1,57913E+12;8814.64;8916.48;8564;8821.41;84816.3
BTC;USDT;1,57922E+12;8820.01;8859.81;8586;8720.01;51991.1
BTC;USDT;1,57931E+12;8720.15;9041.65;8672.44;8913.28;70897.7
BTC;USDT;1,57939E+12;8913.27;8988.88;8806.38;8915.96;38294.7
BTC;USDT;1,57948E+12;8915.09;9198.98;8466;8701.7;70676.9
BTC;USDT;1,57956E+12;8701.72;8746.99;8521.28;8642.35;38896.6
BTC;USDT;1,57965E+12;8642.35;8789;8488;8736.03;36494.7
BTC;USDT;1,57974E+12;8736.04;8818;8590;8682.36;29080.6
BTC;USDT;1,57982E+12;8682.77;8691.81;8306.39;8404.52;48165.9
BTC;USDT;1,57991E+12;8404.52;8528.02;8238;8439;41687.5
BTC;USDT;1,58E+12;8438.99;8451.26;8254.9;8340.58;25521.2
BTC;USDT;1,58008E+12;8340.01;8618.13;8293.66;8615;31130.5
BTC;USDT;1,58017E+12;8614.39;9000;8535;8907.57;53973.5
BTC;USDT;1,58026E+12;8907.57;9400;8862.4;9374.21;74584.9
BTC;USDT;1,58034E+12;9375.34;9449.24;9216;9301.53;53864.1
BTC;USDT;1,58043E+12;9301.57;9578;9204.44;9513.21;60626.7
BTC;USDT;1,58052E+12;9511.52;9530.22;9210.01;9352.89;45552
BTC;USDT;1,5806E+12;9351.71;9464.53;9281;9384.61;28578.1
BTC;USDT;1,58069E+12;9384.41;9477.03;9120;9331.51;45690.9
BTC;USDT;1,58077E+12;9331.59;9618.79;9234;9292.24;50892.1
BTC;USDT;1,58086E+12;9291.35;9350;9093.01;9197.02;53308.2
BTC;USDT;1,58095E+12;9197.02;9744.45;9177.22;9612.04;64870.4
BTC;USDT;1,58103E+12;9612.03;9862.57;9526.35;9772;64949.7
BTC;USDT;1,58112E+12;9772;9885;9730;9813.73;43966.1
BTC;USDT;1,58121E+12;9813.87;9940;9667.11;9895.05;43600.8
BTC;USDT;1,58129E+12;9895.04;10166;9880.75;10151.8;43408.5
BTC;USDT;1,58138E+12;10151.7;10188;9756;9851.83;59573.1
BTC;USDT;1,58147E+12;9851.74;10323.6;9700;10223.1;62422.4
BTC;USDT;1,58155E+12;10223.1;10450;10223.1;10326.5;61008.1
BTC;USDT;1,58164E+12;10325.3;10500;10080;10229.6;79344.4
BTC;USDT;1,58172E+12;10227.8;10381.6;10111.4;10344.4;47038.5
BTC;USDT;1,58181E+12;10344.4;10375;9801;9904.72;57657.2
BTC;USDT;1,5819E+12;9904.46;10050;9638.12;9917.27;60024
BTC;USDT;1,58198E+12;9910.7;9964.16;9452.67;9706;70261
BTC;USDT;1,58207E+12;9706;10250;9576.01;10164.7;70604.1
BTC;USDT;1,58216E+12;10164.8;10250;9350;9593.79;55162.6
BTC;USDT;1,58224E+12;9594.65;9699;9400;9596.42;60152.3
BTC;USDT;1,58233E+12;9597.21;9755.51;9550.21;9677.05;42181.6
BTC;USDT;1,58242E+12;9677.05;9709.17;9560.02;9650.86;24636.8
BTC;USDT;1,5825E+12;9650.85;9990;9645;9936.4;37702.1
BTC;USDT;1,58259E+12;9936.4;9990;9473.56;9656.13;55796.6
BTC;USDT;1,58268E+12;9655.52;9675;9250;9315.84;54379.3
BTC;USDT;1,58276E+12;9316.48;9377.44;8633.63;8785.25;92130.3
BTC;USDT;1,58285E+12;8786;8971.77;8531;8823.21;72483.6
BTC;USDT;1,58293E+12;8823.25;8900;8445;8692.91;71155.2
BTC;USDT;1,58302E+12;8690.8;8790;8523.55;8523.61;36748.2
BTC;USDT;1,58311E+12;8523.61;8750;8411;8531.88;43892.2
BTC;USDT;1,58319E+12;8530.3;8965.75;8498;8915.24;60401.3
BTC;USDT;1,58328E+12;8911.18;8919.65;8651;8760.07;55155
BTC;USDT;1,58337E+12;8760.07;8848.29;8660;8750.87;38696.5
BTC;USDT;1,58345E+12;8750.99;9159.42;8746.54;9054.68;58201.9
BTC;USDT;1,58354E+12;9054.64;9170;8985.5;9131.88;43782.9
BTC;USDT;1,58363E+12;9130.89;9188;8835;8886.66;45422.2
BTC;USDT;1,58371E+12;8885.25;8886.76;8000;8033.31;77537.3
BTC;USDT;1,5838E+12;8034.76;8179.31;7632.01;7929.87;116969
BTC;USDT;1,58388E+12;7929.87;8149;7728.01;7894.56;86783.4
BTC;USDT;1,58397E+12;7894.57;7980;7590;7934.52;79942.4
BTC;USDT;1,58406E+12;7934.58;7966.17;4410;4800;261506
BTC;USDT;1,58414E+12;4800.01;5955;3782.13;5578.6;402202
BTC;USDT;1,58423E+12;5576.05;5640.52;5055.13;5172.06;136910
BTC;USDT;1,58432E+12;5172.48;5940;5093.1;5361.3;139916
BTC;USDT;1,5844E+12;5360.33;5365.42;4442.12;5028.97;227277
BTC;USDT;1,58449E+12;5028.86;5525;4921.45;5312.64;150090
BTC;USDT;1,58458E+12;5312.64;5436.17;5009.37;5393.04;137128
BTC;USDT;1,58466E+12;5393.26;6400;5252.53;6162.37;199021
BTC;USDT;1,58475E+12;6162.05;6900;5670;6208.36;219298
BTC;USDT;1,58484E+12;6204.57;6456.98;5860.02;6186.98;128914
BTC;USDT;1,58492E+12;6187.04;6407.87;5734.01;5816.19;119116
BTC;USDT;1,58501E+12;5816.05;6600;5688;6467.31;164674
BTC;USDT;1,58509E+12;6465.25;6833;6371.33;6744.72;151138
BTC;USDT;1,58518E+12;6744.69;6957.96;6450;6677.43;132156
BTC;USDT;1,58527E+12;6677.42;6780;6510;6737.36;83026.6
BTC;USDT;1,58535E+12;6737.27;6842.59;6261;6359.11;82915
BTC;USDT;1,58544E+12;6359.11;6360;6024;6236.65;93159.7
BTC;USDT;1,58553E+12;6236.65;6266;5866.56;5881.42;63311.6
BTC;USDT;1,58561E+12;5880.5;6599;5857.76;6394.38;118890
BTC;USDT;1,5857E+12;6394.45;6523.23;6321.4;6410.44;72337.6
BTC;USDT;1,58579E+12;6412.14;6679.94;6150.11;6642.92;97500.8
BTC;USDT;1,58587E+12;6643.36;7198;6551;6794.09;149300
BTC;USDT;1,58596E+12;6793.86;7048;6602.1;6734.1;104080
BTC;USDT;1,58604E+12;6732.97;6990.41;6650.01;6856.99;72990.9
BTC;USDT;1,58613E+12;6857.41;6895.54;6677.52;6772.78;49685.4
BTC;USDT;1,58622E+12;6772.78;7355.14;6765;7329.9;118052
BTC;USDT;1,5863E+12;7329.9;7459.69;7077;7197.32;103585
BTC;USDT;1,58639E+12;7197.32;7420;7150;7361.28;76059.1
BTC;USDT;1,58648E+12;7360.26;7371.92;7108.08;7283.54;61094.9
BTC;USDT;1,58656E+12;7283.54;7295.75;6739.98;6858.92;104675
BTC;USDT;1,58665E+12;6858.92;6944.3;6760;6876.83;45470.3
BTC;USDT;1,58674E+12;6876.84;7177;6780;6903.79;73868.7
BTC;USDT;1,58682E+12;6903.79;6903.79;6575;6837.91;96415.5
BTC;USDT;1,58691E+12;6838.04;6978;6754.28;6868.7;69068.6
BTC;USDT;1,587E+12;6868.57;6933;6605;6621.24;61571.4
BTC;USDT;1,58708E+12;6621.25;7190;6468.27;7101.94;125010
BTC;USDT;1,58717E+12;7101.99;7148.12;6972.98;7027.55;54126.5
BTC;USDT;1,58725E+12;7026.78;7293.08;7014.4;7248.6;49488.5
BTC;USDT;1,58734E+12;7248.6;7266.15;7055.6;7120.74;45664.9
BTC;USDT;1,58743E+12;7121.4;7220;6751;6826.83;90149.5
BTC;USDT;1,58751E+12;6828.98;6940;6762;6841.37;60109.7
BTC;USDT;1,5876E+12;6841.36;7156.38;6818;7125.14;61486.4
BTC;USDT;1,58769E+12;7125.12;7738;7020;7482.39;102774
BTC;USDT;1,58777E+12;7483.96;7615.96;7388;7505;60182.1
BTC;USDT;1,58786E+12;7505;7705;7431.07;7538.67;43874.4
BTC;USDT;1,58795E+12;7539.03;7700;7480;7693.1;50522.6
BTC;USDT;1,58803E+12;7693.1;7792.02;7606;7774.62;65441.3
BTC;USDT;1,58812E+12;7773.51;7780;7659.12;7738.98;46302.8
BTC;USDT;1,5882E+12;7738.58;8952.89;7710.05;8778.57;183547
BTC;USDT;1,58829E+12;8778.58;9460;8401;8620;206277
BTC;USDT;1,58838E+12;8620;9059.18;8613.56;8826.96;91468.8
BTC;USDT;1,58846E+12;8825.67;9010;8753;8972.05;59002.1
BTC;USDT;1,58855E+12;8972.58;9200;8712;8894.16;90126.1
BTC;USDT;1,58864E+12;8894.15;8950;8522;8871.96;84418.5
BTC;USDT;1,58872E+12;8871.92;9118.58;8760;9021.83;76480.8
BTC;USDT;1,58881E+12;9021.36;9395;8906.21;9142.92;105925
BTC;USDT;1,5889E+12;9143.4;10067;9021;9986.4;147155
BTC;USDT;1,58898E+12;9986.3;10036;9705;9800.01;100684
BTC;USDT;1,58907E+12;9800.02;9914.25;9520;9539.4;81950.7
BTC;USDT;1,58916E+12;9539.1;9574.83;8117;8722.77;183865
BTC;USDT;1,58924E+12;8722.77;9168;8200;8561.52;168807
BTC;USDT;1,58933E+12;8562.04;8978.26;8528.78;8810.79;86522.8
BTC;USDT;1,58941E+12;8810.99;9398;8792.99;9309.37;92466.3
BTC;USDT;1,5895E+12;9309.35;9939;9256.76;9791.98;129565
BTC;USDT;1,58959E+12;9791.97;9845.62;9150;9316.42;115891
BTC;USDT;1,58967E+12;9315.96;9588;9220;9381.27;59587.6
BTC;USDT;1,58976E+12;9380.81;9888;9322.1;9680.04;68647.8
BTC;USDT;1,58985E+12;9681.11;9950;9464.23;9733.93;82006.6
BTC;USDT;1,58993E+12;9733.93;9897.21;9474;9775.53;78539.8
BTC;USDT;1,59002E+12;9775.13;9842;9326;9511.43;74923.7
BTC;USDT;1,59011E+12;9511.43;9578.47;8815;9068.65;108929
BTC;USDT;1,59019E+12;9067.51;9271;8933.52;9170;58943.1
BTC;USDT;1,59028E+12;9170;9307.85;9070;9179.15;43526.3
BTC;USDT;1,59036E+12;9179.01;9298;8700;8720.34;70379.9
BTC;USDT;1,59045E+12;8718.14;8979.66;8642.72;8900.35;62833.9
BTC;USDT;1,59054E+12;8900.35;9017.67;8700;8841.18;58299.8
BTC;USDT;1,59062E+12;8841;9225;8811.73;9204.07;68910.4
BTC;USDT;1,59071E+12;9204.07;9625.47;9110;9575.89;74110.8
BTC;USDT;1,5908E+12;9575.87;9605.26;9330;9427.07;57374.4
BTC;USDT;1,59088E+12;9426.6;9740;9331.23;9697.72;55665.3
BTC;USDT;1,59097E+12;9697.72;9700;9381.41;9448.27;48333.8
BTC;USDT;1,59106E+12;9448.27;10380;9421.67;10200.8;76649.1
BTC;USDT;1,59114E+12;10202.7;10229;9266;9518.04;108971
BTC;USDT;1,59123E+12;9518.02;9690;9365.21;9666.24;46252.6
BTC;USDT;1,59132E+12;9666.32;9881.63;9450;9789.06;57456.1
BTC;USDT;1,5914E+12;9788.14;9854.75;9581;9621.16;47788.1
BTC;USDT;1,59149E+12;9621.17;9735;9531.05;9666.3;32753
BTC;USDT;1,59157E+12;9666.85;9802;9372.46;9746.99;57952.8
BTC;USDT;1,59166E+12;9746.99;9800;9633;9782.01;40664.7
BTC;USDT;1,59175E+12;9782;9877;9570;9772.43;46024
BTC;USDT;1,59183E+12;9772.44;9992.72;9704.18;9885;47130.8
BTC;USDT;1,59192E+12;9885.22;9964;9113;9280.4;94419
BTC;USDT;1,59201E+12;9278.88;9557.12;9232.51;9465.13;50119.1
BTC;USDT;1,59209E+12;9464.96;9494.73;9351;9473.34;27759.8
BTC;USDT;1,59218E+12;9473.34;9480.99;9245;9342.1;30055.5
BTC;USDT;1,59227E+12;9342.1;9495;8910.45;9426.02;86107.9
BTC;USDT;1,59235E+12;9426.05;9589;9373.09;9525.59;52052.4
BTC;USDT;1,59244E+12;9526.97;9565;9236.61;9465.14;48046.4
BTC;USDT;1,59252E+12;9465.13;9489;9280;9386.32;37382
BTC;USDT;1,59261E+12;9386.32;9438.3;9215.79;9310.23;45331
BTC;USDT;1,5927E+12;9310.23;9395;9170.95;9358.95;30329.1
BTC;USDT;1,59278E+12;9358.95;9422;9281.54;9294.69;24316.9
BTC;USDT;1,59287E+12;9294.69;9780;9277.09;9685.69;57895.5
BTC;USDT;1,59296E+12;9685.69;9720;9577.03;9624.89;41031
BTC;USDT;1,59304E+12;9624.33;9670;9208;9296.49;61571.6
BTC;USDT;1,59313E+12;9298.33;9340;9009.69;9249.49;55831.6
BTC;USDT;1,59322E+12;9249.49;9298;9045.45;9162.21;50292.3
BTC;USDT;1,5933E+12;9162.21;9196.24;8833;9012;46290.9
BTC;USDT;1,59339E+12;9012;9191;8948.06;9116.35;30688.2
BTC;USDT;1,59348E+12;9116.16;9238;9024.67;9192.56;42120.3
BTC;USDT;1,59356E+12;9192.93;9205;9064.89;9138.55;31463.2
BTC;USDT;1,59365E+12;9138.08;9292;9080.1;9232;38488.5
BTC;USDT;1,59373E+12;9231.99;9261.96;8940;9086.54;45725.2
BTC;USDT;1,59382E+12;9086.54;9125;9037.47;9058.26;28943.4
BTC;USDT;1,59391E+12;9057.79;9190;9040.04;9135.46;26442
BTC;USDT;1,59399E+12;9135;9145.24;8893.03;9069.41;34073.7
BTC;USDT;1,59408E+12;9069.41;9375;9055.92;9344.2;54463.1
BTC;USDT;1,59417E+12;9342.47;9379.42;9203;9257.39;34587.3
BTC;USDT;1,59425E+12;9257.4;9470;9231;9436.06;56140.5
BTC;USDT;1,59434E+12;9436.06;9440.79;9160;9232.43;48044.4
BTC;USDT;1,59443E+12;9232.42;9317.48;9125;9288.34;38295.5
BTC;USDT;1,59451E+12;9288.34;9299.28;9178.25;9234.03;22561.4
BTC;USDT;1,5946E+12;9234.02;9345;9157.5;9302.75;30872.7
BTC;USDT;1,59468E+12;9303.31;9343.82;9200.89;9242.62;42740.1
BTC;USDT;1,59477E+12;9242.61;9279.54;9113;9255.85;45772.6
BTC;USDT;1,59486E+12;9255.85;9276.49;9160.57;9197.6;39053.6
BTC;USDT;1,59494E+12;9197.6;9226.15;9047.25;9133.72;43375.6
BTC;USDT;1,59503E+12;9133.72;9186.83;9089.81;9154.32;28054.4
BTC;USDT;1,59512E+12;9154.31;9219.3;9121.1;9170.28;22554.5
BTC;USDT;1,5952E+12;9170.3;9232.27;9101.35;9208.99;26052
BTC;USDT;1,59529E+12;9208.99;9221.52;9131;9160.78;35458.8
BTC;USDT;1,59538E+12;9160.78;9437.73;9152.8;9390;60413.6
BTC;USDT;1,59546E+12;9390;9544;9261;9518.16;48815
BTC;USDT;1,59555E+12;9518.16;9664;9440.33;9603.27;51856.2
BTC;USDT;1,59564E+12;9603.27;9637;9463.44;9537.8;43931.1
BTC;USDT;1,59572E+12;9538.1;9732.9;9513;9700.42;40679.5
BTC;USDT;1,59581E+12;9700.42;10111;9650;9931.54;65279.3
BTC;USDT;1,59589E+12;9931.54;11394.9;9917.21;11030;150189
BTC;USDT;1,59598E+12;11030;11242.2;10565;10906.3;97267.7
BTC;USDT;1,59607E+12;10906.3;11342.8;10812;11100.5;76838.1
BTC;USDT;1,59615E+12;11100.5;11170;10831;11099.6;60794.8
BTC;USDT;1,59624E+12;11099.8;11444;10960;11335.5;70063.7
BTC;USDT;1,59633E+12;11335.5;11861;11220;11801.2;85087.5
BTC;USDT;1,59641E+12;11801.2;12123.5;10518.5;11071.3;97553.1
BTC;USDT;1,5965E+12;11071.4;11473;10936;11219.8;56931.8
BTC;USDT;1,59659E+12;11219.7;11415;11000;11192;58629.1
BTC;USDT;1,59667E+12;11192;11780.9;11093;11744.9;74970.3
BTC;USDT;1,59676E+12;11744.9;11900;11562.5;11762.5;63529.1
BTC;USDT;1,59684E+12;11762.5;11909.9;11322;11594.2;65755.9
BTC;USDT;1,59693E+12;11594.4;11808.3;11512;11761.4;41858.2
BTC;USDT;1,59702E+12;11761;11797.1;11522;11681.7;41493.1
BTC;USDT;1,5971E+12;11681.7;12067.3;11450;11892.9;84952.3
BTC;USDT;1,59719E+12;11892.9;11935;11125;11392.1;90748.3
BTC;USDT;1,59728E+12;11392.1;11617.5;11150;11564.3;64909.6
BTC;USDT;1,59736E+12;11564.3;11793;11270.4;11780;70132.5
BTC;USDT;1,59745E+12;11779.8;11850;11634;11760.5;59818.9
