Date;MarketCap;TradeVolume;ClosePrice
03/12/2017;1,88E+11;5761490000;11256.7
04/12/2017;1,95E+11;3216350000;11635
05/12/2017;2,04E+11;3131950000;12174.3
06/12/2017;3,09E+11;16482900000;18491.2
08/12/2017;2,83E+11;24144300000;16908
09/12/2017;2,65E+11;10474600000;15808.5
11/12/2017;2,86E+11;7710550000;17106.5
12/12/2017;2,89E+11;4686090000;17249.9
13/12/2017;2,77E+11;4407770000;16525
14/12/2017;2,82E+11;4117590000;16865.4
15/12/2017;3,01E+11;6146230000;17978.6
16/12/2017;3,29E+11;5116190000;19665.4
17/12/2017;3,25E+11;4251130000;19423.6
18/12/2017;3,21E+11;5411490000;19188.1
19/12/2017;3,04E+11;6141310000;18174.2
20/12/2017;2,74E+11;5580930000;16355.2
22/12/2017;2,36E+11;12164200000;14084.8
23/12/2017;2,55E+11;5076750000;15241.9
24/12/2017;2,42E+11;4129410000;14451.1
25/12/2017;2,4E+11;2485440000;14302.8
26/12/2017;2,79E+11;4255570000;16616.7
27/12/2017;2,75E+11;4950720000;16373.1
28/12/2017;2,53E+11;5266570000;15067.9
29/12/2017;2,53E+11;3753040000;15096.6
30/12/2017;2,28E+11;3600480000;13620.4
31/12/2017;2,36E+11;2345480000;14093.6
02/01/2018;2,57E+11;4130220000;15321.9
03/01/2018;2,68E+11;4217390000;15976.4
05/01/2018;3,08E+11;6275690000;18336.9
06/01/2018;3,08E+11;4240920000;18343.7
07/01/2018;2,86E+11;3044990000;17039.9
08/01/2018;2,67E+11;5752980000;15900.4
09/01/2018;2,62E+11;4214090000;15604.7
10/01/2018;2,6E+11;4969470000;15509.3
11/01/2018;2,36E+11;5833890000;14050.6
12/01/2018;2,48E+11;4021950000;14759.3
13/01/2018;2,55E+11;3134250000;15193.3
14/01/2018;2,42E+11;3222960000;14412
16/01/2018;1,97E+11;9677280000;11723.9
17/01/2018;1,92E+11;10226000000;11415.4
18/01/2018;1,94E+11;6558300000;11569.4
19/01/2018;1,98E+11;4208560000;11758.5
20/01/2018;2,23E+11;4520480000;13260.3
21/01/2018;1,97E+11;4319500000;11703.5
22/01/2018;1,85E+11;5012580000;10991.6
23/01/2018;1,83E+11;4779410000;10894
24/01/2018;1,9E+11;3582340000;11277.1
25/01/2018;1,86E+11;4616390000;11044.9
27/01/2018;1,93E+11;2894310000;11456.2
28/01/2018;1,88E+11;2345240000;11157.7
30/01/2018;1,87E+11;2321420000;11095.2
31/01/2018;1,68E+11;3804950000;9989.69
01/02/2018;1,7E+11;3225560000;10114.5
02/02/2018;1,53E+11;4769520000;9070.56
03/02/2018;1,49E+11;6813550000;8830.16
04/02/2018;1,52E+11;3422040000;8994.92
05/02/2018;1,4E+11;3337100000;8315.52
06/02/2018;1,15E+11;5313590000;6852.05
07/02/2018;1,3E+11;9152690000;7711.22
08/02/2018;1,38E+11;3190750000;8208.57
10/02/2018;1,46E+11;2960040000;8650.72
11/02/2018;1,45E+11;3371680000;8574.68
12/02/2018;1,38E+11;2807000000;8168.64
13/02/2018;1,5E+11;3069220000;8911.4
14/02/2018;1,44E+11;2551520000;8518.27
15/02/2018;1,59E+11;3282090000;9428.03
16/02/2018;1,71E+11;4332360000;10112.6
17/02/2018;1,71E+11;3141040000;10155.3
18/02/2018;1,86E+11;3699820000;11006.6
19/02/2018;1,87E+11;3486170000;11103.1
21/02/2018;1,94E+11;4225350000;11502.4
22/02/2018;1,69E+11;4626060000;10032.9
24/02/2018;1,74E+11;4009460000;10301.9
25/02/2018;1,64E+11;3465390000;9742.63
26/02/2018;1,64E+11;2743650000;9699.52
27/02/2018;1,75E+11;3646750000;10355.6
28/02/2018;1,81E+11;3398120000;10709.4
01/03/2018;1,75E+11;3182260000;10346.7
02/03/2018;1,83E+11;2892170000;10859.6
03/03/2018;1,88E+11;3031490000;11098.1
04/03/2018;1,92E+11;3019440000;11356
05/03/2018;1,95E+11;2693950000;11526.4
07/03/2018;1,81E+11;3618750000;10727.7
08/03/2018;1,69E+11;4896770000;9999.68
09/03/2018;1,59E+11;4028140000;9420.85
10/03/2018;1,57E+11;5476480000;9276.34
11/03/2018;1,5E+11;3260890000;8890.87
12/03/2018;1,61E+11;3876610000;9512.46
13/03/2018;1,56E+11;4019740000;9232.71
14/03/2018;1,56E+11;3628990000;9216.53
15/03/2018;1,41E+11;4020160000;8307.22
16/03/2018;1,44E+11;3070870000;8520.01
18/03/2018;1,36E+11;2591900000;8063.41
19/03/2018;1,46E+11;4276410000;8640.52
21/03/2018;1,51E+11;3554700000;8926.82
22/03/2018;1,52E+11;3081150000;8970.32
23/03/2018;1,48E+11;2931680000;8736.39
24/03/2018;1,49E+11;2877070000;8824.59
25/03/2018;1,46E+11;2444370000;8621.15
26/03/2018;1,44E+11;2066020000;8478.64
27/03/2018;1,39E+11;2972020000;8186.2
28/03/2018;1,33E+11;2653190000;7836.76
29/03/2018;1,34E+11;2033730000;7930.78
30/03/2018;1,21E+11;3680240000;7126.9
31/03/2018;1,17E+11;4264260000;6897.27
01/04/2018;1,18E+11;2565050000;6975.28
02/04/2018;1,16E+11;2649650000;6836.57
03/04/2018;1,2E+11;2253360000;7080.42
04/04/2018;1,27E+11;2762080000;7464.36
05/04/2018;1,16E+11;2544240000;6845.32
06/04/2018;1,16E+11;2568970000;6855.42
07/04/2018;1,12E+11;1840470000;6628.75
08/04/2018;1,17E+11;1856420000;6884.48
09/04/2018;1,19E+11;1413590000;6984.81
10/04/2018;1,15E+11;2437630000;6778.49
11/04/2018;1,16E+11;1550560000;6829.32
12/04/2018;1,18E+11;1586990000;6925.1
13/04/2018;1,33E+11;4980340000;7836.4
14/04/2018;1,33E+11;3910300000;7845.75
15/04/2018;1,34E+11;2294690000;7897.72
16/04/2018;1,4E+11;2350690000;8258.07
17/04/2018;1,36E+11;2754140000;8031
18/04/2018;1,34E+11;2491340000;7873.64
19/04/2018;1,38E+11;2326970000;8097.42
20/04/2018;1,41E+11;2422030000;8277.46
21/04/2018;1,44E+11;2961030000;8499.45
22/04/2018;1,51E+11;3214810000;8878.43
23/04/2018;1,49E+11;2503340000;8769.01
24/04/2018;1,51E+11;2205500000;8881.39
25/04/2018;1,65E+11;4398200000;9716.49
26/04/2018;1,5E+11;5523430000;8825.2
27/04/2018;1,57E+11;3847600000;9221.87
28/04/2018;1,52E+11;2839340000;8940.38
29/04/2018;1,57E+11;3006510000;9249.66
30/04/2018;1,59E+11;2827550000;9325.63
01/05/2018;1,56E+11;2508700000;9198.19
02/05/2018;1,54E+11;2661070000;9024.39
03/05/2018;1,55E+11;2179560000;9122.65
04/05/2018;1,62E+11;1228130000;9551.13
05/05/2018;1,64E+11;2696000000;9634.54
06/05/2018;1,66E+11;2617990000;9766.24
07/05/2018;1,63E+11;2626420000;9583.87
08/05/2018;1,58E+11;2767090000;9308.26
09/05/2018;1,56E+11;2455200000;9149.52
10/05/2018;1,57E+11;2363840000;9248.96
11/05/2018;1,53E+11;2359600000;8969.94
12/05/2018;1,43E+11;3726080000;8405.56
13/05/2018;1,44E+11;2995960000;8480.58
14/05/2018;1,48E+11;2283320000;8683.99
15/05/2018;1,48E+11;3143240000;8696.97
16/05/2018;1,44E+11;2586240000;8473.35
17/05/2018;1,42E+11;2772910000;8343.12
18/05/2018;1,37E+11;2173650000;8056.05
19/05/2018;1,4E+11;2127910000;8202.83
20/05/2018;1,39E+11;1672350000;8180.63
21/05/2018;1,44E+11;1660870000;8443.26
22/05/2018;1,42E+11;1711700000;8355
23/05/2018;1,37E+11;1895030000;8009.3
24/05/2018;1,29E+11;2777180000;7556.32
25/05/2018;1,29E+11;2602940000;7563.44
26/05/2018;1,27E+11;1959180000;7472.02
27/05/2018;1,25E+11;1289490000;7328.87
28/05/2018;1,25E+11;1247230000;7326.64
29/05/2018;1,21E+11;1770690000;7111.07
30/05/2018;1,27E+11;2224250000;7451.23
31/05/2018;1,26E+11;1772430000;7380.85
01/06/2018;1,27E+11;1714860000;7460.17
02/06/2018;1,28E+11;1637950000;7487.08
03/06/2018;1,29E+11;1531230000;7567.51
04/06/2018;1,3E+11;1432780000;7639.88
05/06/2018;1,27E+11;1643490000;7463.65
06/06/2018;1,29E+11;1754010000;7569.01
07/06/2018;1,3E+11;1562710000;7605.58
08/06/2018;1,3E+11;1459890000;7613.78
09/06/2018;1,29E+11;1362050000;7561.17
10/06/2018;1,27E+11;1102260000;7415
11/06/2018;1,16E+11;2788500000;6767.5
12/06/2018;1,18E+11;1973450000;6880.13
13/06/2018;1,12E+11;2060760000;6581.83
14/06/2018;1,08E+11;2571110000;6334.1
15/06/2018;1,14E+11;2354180000;6644.72
16/06/2018;1,1E+11;1740750000;6406.81
17/06/2018;1,11E+11;1306650000;6478.82
18/06/2018;1,1E+11;1120790000;6418.85
19/06/2018;1,14E+11;1750370000;6677.53
20/06/2018;1,15E+11;1649450000;6708.68
21/06/2018;1,15E+11;1626420000;6714.38
22/06/2018;1,14E+11;1400180000;6690.83
23/06/2018;1,04E+11;2932410000;6088.58
24/06/2018;1,06E+11;1635690000;6169.44
25/06/2018;1,05E+11;2452040000;6159.71
26/06/2018;1,07E+11;4326980000;6241.85
27/06/2018;1,04E+11;3248020000;6069.87
28/06/2018;1,05E+11;2057220000;6117.04
29/06/2018;1,01E+11;1928320000;5879.99
30/06/2018;1,06E+11;2341620000;6182.26
01/07/2018;1,09E+11;2086840000;6366.5
02/07/2018;1,08E+11;2601790000;6312.88
03/07/2018;1,13E+11;3392520000;6595.55
04/07/2018;1,11E+11;3013790000;6497.61
05/07/2018;1,12E+11;3111970000;6562.72
06/07/2018;1,12E+11;3315110000;6537.74
07/07/2018;1,13E+11;4742130000;6603.29
08/07/2018;1,16E+11;6047930000;6759.84
09/07/2018;1,15E+11;5015170000;6700.64
10/07/2018;1,14E+11;5246420000;6648.26
11/07/2018;1,08E+11;4358430000;6303.38
12/07/2018;1,09E+11;3969170000;6373.23
13/07/2018;1,07E+11;3534740000;6230.59
14/07/2018;1,07E+11;3951260000;6248.4
15/07/2018;1,07E+11;3709150000;6246.14
16/07/2018;1,09E+11;2857370000;6349.7
17/07/2018;1,16E+11;4559360000;6741.69
18/07/2018;1,25E+11;6194130000;7303.37
19/07/2018;1,26E+11;4843030000;7334.77
20/07/2018;1,28E+11;4107860000;7442.8
21/07/2018;1,26E+11;3727830000;7331.87
22/07/2018;1,27E+11;2892880000;7379.14
23/07/2018;1,27E+11;5717880000;7395.87
24/07/2018;1,32E+11;6202100000;7705
25/07/2018;1,45E+11;5592080000;8422.37
26/07/2018;1,4E+11;4086880000;8144.55
27/07/2018;1,36E+11;3429990000;7929.08
28/07/2018;1,4E+11;3624910000;8145.33
29/07/2018;1,41E+11;3659120000;8192.14
30/07/2018;1,41E+11;2598590000;8197.59
31/07/2018;1,41E+11;3497810000;8185.92
01/08/2018;1,33E+11;4675500000;7738.25
02/08/2018;1,31E+11;11591100000;7612.3
03/08/2018;1,3E+11;6834800000;7540.63
04/08/2018;1,27E+11;5580840000;7411.67
05/08/2018;1,2E+11;5952900000;7009.01
06/08/2018;1,21E+11;5989410000;7036.61
07/08/2018;1,19E+11;6927840000;6926.12
08/08/2018;1,15E+11;6729680000;6711.73
09/08/2018;1,08E+11;6834120000;6259.53
10/08/2018;1,12E+11;5843800000;6531.25
11/08/2018;1,06E+11;6731250000;6166.59
12/08/2018;1,07E+11;5708910000;6205.22
13/08/2018;1,09E+11;5507020000;6318.41
14/08/2018;1,08E+11;5381630000;6284
15/08/2018;1,07E+11;7179480000;6212.23
16/08/2018;1,08E+11;6619550000;6267.77
17/08/2018;1,09E+11;5982590000;6309.39
18/08/2018;1,13E+11;6206190000;6566.72
19/08/2018;1,1E+11;5616970000;6382.06
20/08/2018;1,11E+11;5160370000;6475.49
21/08/2018;1,08E+11;5578290000;6242.88
22/08/2018;1,11E+11;5658520000;6467.27
23/08/2018;1,09E+11;6759410000;6336.66
24/08/2018;1,12E+11;6096330000;6521.07
25/08/2018;1,15E+11;6913770000;6684.38
26/08/2018;1,16E+11;5280060000;6736.04
27/08/2018;1,15E+11;5215050000;6728.29
28/08/2018;1,19E+11;5444350000;6911.1
29/08/2018;1,22E+11;6246600000;7075.98
30/08/2018;1,21E+11;5976490000;7046.75
31/08/2018;1,21E+11;6587860000;7024.15
01/09/2018;1,21E+11;5959880000;7027.63
02/09/2018;1,24E+11;6257920000;7211.27
03/09/2018;1,26E+11;6640160000;7305.27
04/09/2018;1,25E+11;4511640000;7260.9
05/09/2018;1,27E+11;5344230000;7359.46
06/09/2018;1,17E+11;7036070000;6764.93
07/09/2018;1,12E+11;6558110000;6498.28
08/09/2018;1,1E+11;4422970000;6397.82
09/09/2018;1,07E+11;3851080000;6181.19
10/09/2018;1,08E+11;4174630000;6260.76
11/09/2018;1,09E+11;4504630000;6308.14
12/09/2018;1,08E+11;5001530000;6278.92
13/09/2018;1,09E+11;5026520000;6330.57
14/09/2018;1,12E+11;4987200000;6486.46
15/09/2018;1,12E+11;5350600000;6500.01
16/09/2018;1,13E+11;4295950000;6530.22
17/09/2018;1,12E+11;4715410000;6506.25
18/09/2018;1,08E+11;4600930000;6250.12
19/09/2018;1,1E+11;4472800000;6347.07
20/09/2018;1,1E+11;5380980000;6383.75
21/09/2018;1,12E+11;5059040000;6491.89
22/09/2018;1,17E+11;5931460000;6753.83
23/09/2018;1,17E+11;5159530000;6747.03
24/09/2018;1,16E+11;4322790000;6711.03
25/09/2018;1,14E+11;4626500000;6596.19
26/09/2018;1,11E+11;4580780000;6441.31
27/09/2018;1,12E+11;3788300000;6462.8
28/09/2018;1,16E+11;4690260000;6704.7
29/09/2018;1,15E+11;3140320000;6634.77
30/09/2018;1,14E+11;2294290000;6606.07
01/10/2018;1,15E+11;1908960000;6626.04
02/10/2018;1,14E+11;1893760000;6598.84
03/10/2018;1,13E+11;2035900000;6524.61
04/10/2018;1,13E+11;2247970000;6499.26
05/10/2018;1,14E+11;2059400000;6578.7
06/10/2018;1,15E+11;1840910000;6621.19
07/10/2018;1,14E+11;1464400000;6589.12
08/10/2018;1,14E+11;1499420000;6584.83
09/10/2018;1,15E+11;2081630000;6653.09
10/10/2018;1,15E+11;1741400000;6633.75
11/10/2018;1,14E+11;2070410000;6582.46
12/10/2018;1,08E+11;3581190000;6234.37
13/10/2018;1,09E+11;2295620000;6285.59
14/10/2018;1,09E+11;1851880000;6314.88
15/10/2018;1,1E+11;1847110000;6328.55
16/10/2018;1,15E+11;6217860000;6659.88
17/10/2018;1,15E+11;2746550000;6635.13
18/10/2018;1,15E+11;2820350000;6635.74
19/10/2018;1,13E+11;2625600000;6517.51
20/10/2018;1,12E+11;2652530000;6483.83
21/10/2018;1,13E+11;2387110000;6532.68
22/10/2018;1,13E+11;2127990000;6529.67
23/10/2018;1,13E+11;2655160000;6512.59
24/10/2018;1,12E+11;2784380000;6472.8
25/10/2018;1,12E+11;2607020000;6481.44
26/10/2018;1,12E+11;2618530000;6458.19
27/10/2018;1,12E+11;2698020000;6468.83
28/10/2018;1,12E+11;2383300000;6457.06
29/10/2018;1,12E+11;2065450000;6481.32
30/10/2018;1,1E+11;1962210000;6331.78
31/10/2018;0;0;0
01/11/2018;1,1E+11;2042670000;6366.72
02/11/2018;1,11E+11;2922700000;6379.97
03/11/2018;1,12E+11;2675450000;6425.44
04/11/2018;1,11E+11;2582450000;6388.19
05/11/2018;1,1E+11;3198300000;6351.06
06/11/2018;1,11E+11;3213570000;6415.44
07/11/2018;1,12E+11;3408880000;6474.85
08/11/2018;1,14E+11;3120680000;6574.8
09/11/2018;1,13E+11;2402480000;6490.45
10/11/2018;1,11E+11;1672330000;6429.9
12/11/2018;1,12E+11;2943680000;6434.28
13/11/2018;1,11E+11;2651670000;6411.35
14/11/2018;1,11E+11;2890960000;6394.29
15/11/2018;1,01E+11;5690410000;5788.61
16/11/2018;98829100000;4981980000;5686.54
17/11/2018;97344100000;3236630000;5609.96
18/11/2018;97300000000;2525820000;5599.19
19/11/2018;98118900000;2422600000;5638.86
20/11/2018;85228300000;6126270000;4889.2
21/11/2018;80360700000;4321510000;4613.45
23/11/2018;75518600000;3055230000;4307.39
24/11/2018;67756100000;3115190000;3895.84
26/11/2018;70328000000;5226770000;4039.84
27/11/2018;66796200000;4652100000;3811.92
28/11/2018;66811800000;4050030000;3832.92
29/11/2018;74382000000;4973630000;4267.24
30/11/2018;74400700000;4313270000;4279.48
01/12/2018;69715100000;4007780000;4009.69
02/12/2018;73075900000;3183890000;4189.57
03/12/2018;71784500000;3242290000;4124.59
04/12/2018;67489100000;3128860000;3878.84
05/12/2018;65355800000;3020000000;3751.69
07/12/2018;60357900000;3672490000;3466.76
08/12/2018;59348900000;5243190000;3408.52
09/12/2018;59526600000;3430200000;3424.71
10/12/2018;61833000000;2938440000;3550.55
11/12/2018;59805400000;2614510000;3433.81
12/12/2018;58852800000;2720740000;3378.81
13/12/2018;59878300000;2552040000;3438.1
14/12/2018;57318300000;2620530000;3294.64
15/12/2018;55998500000;2663820000;3216.63
16/12/2018;56050500000;1972660000;3217.05
18/12/2018;61143400000;3421250000;3506.22
19/12/2018;64363500000;4721560000;3687.75
21/12/2018;70578900000;6126330000;4065.1
22/12/2018;67118200000;4813610000;3846.23
23/12/2018;68846100000;3568250000;3960.57
24/12/2018;68680100000;3514440000;3941.62
25/12/2018;70266300000;5022190000;4021.99
26/12/2018;65350100000;4189080000;3759.18
27/12/2018;65972500000;3568560000;3781.61
28/12/2018;62808700000;3386170000;3587.7
29/12/2018;67263100000;3561940000;3854.42
30/12/2018;66494200000;3109690000;3809.73
31/12/2018;0;0;0
01/01/2019;64422600000;2991430000;3692.53
02/01/2019;66188400000;2689880000;3794.26
03/01/2019;67643300000;3263470000;3872.17
04/01/2019;65922300000;2261200000;3776.53
05/01/2019;66650800000;2950050000;3815.27
06/01/2019;66071000000;2763830000;3787.31
07/01/2019;70084200000;3435730000;4013.52
08/01/2019;69602100000;3360160000;3989.67
09/01/2019;69418700000;3482430000;3973.59
10/01/2019;63326400000;4144540000;3623.85
12/01/2019;63121600000;3263340000;3632.85
13/01/2019;61050300000;2675670000;3495.83
15/01/2019;63758400000;3101460000;3648.05
16/01/2019;62348800000;2953790000;3567.8
17/01/2019;62969300000;2753650000;3597.65
18/01/2019;63320100000;3049370000;3620.98
19/01/2019;62898800000;2649450000;3597.79
20/01/2019;64269900000;2766880000;3674.59
21/01/2019;61969400000;2940640000;3539.17
22/01/2019;61784400000;2561590000;3531
23/01/2019;62482400000;2718370000;3571.27
24/01/2019;62397700000;2514080000;3565.64
26/01/2019;62386300000;2582590000;3564.82
27/01/2019;62375000000;2548170000;3563.61
28/01/2019;62192200000;2882790000;3553.12
29/01/2019;60087200000;3445780000;3432.22
30/01/2019;59768200000;4865610000;3413.38
31/01/2019;60555400000;4973810000;3457.88
01/02/2019;60101200000;4330020000;3431.94
02/02/2019;60679000000;3765730000;3464.49
03/02/2019;61071200000;3310420000;3486.58
04/02/2019;60724000000;4454910000;3464
06/02/2019;60825200000;3653780000;3469.89
07/02/2019;59482400000;3297270000;3394.01
09/02/2019;64226500000;6293140000;3664.28
10/02/2019;64286000000;4883560000;3667.41
11/02/2019;64439800000;5081020000;3675.69
12/02/2019;63670300000;5446020000;3631.44
13/02/2019;63712800000;5532710000;3633.97
14/02/2019;63267900000;5635610000;3610.06
15/02/2019;62991800000;11971700000;3589.66
16/02/2019;63165600000;4506370000;3601.23
17/02/2019;63547100000;4019920000;3622.59
18/02/2019;68147500000;9588930000;3886.52
20/02/2019;68719400000;5969710000;3915.01
21/02/2019;69790500000;6377580000;3976.81
22/02/2019;69059500000;6838250000;3934.81
23/02/2019;69748900000;5999300000;3973.64
24/02/2019;72266500000;8493570000;4115.34
25/02/2019;66108600000;11112500000;3742.87
26/02/2019;67154600000;9049460000;3824.68
27/02/2019;66890500000;2992670000;3809.21
28/02/2019;67155900000;7731180000;3813.38
01/03/2019;67085700000;5524890000;3815.75
03/03/2019;67101800000;3291050000;3819.65
04/03/2019;65238100000;3608200000;3712.81
06/03/2019;67733800000;9088070000;3852.46
07/03/2019;67888900000;8477460000;3860.51
08/03/2019;68020900000;6098010000;3871.64
09/03/2019;67914000000;9387590000;3861.88
10/03/2019;69292800000;8968210000;3941.6
11/03/2019;68963000000;8576340000;3923.56
12/03/2019;67984000000;6459950000;3860.36
13/03/2019;68203200000;8326850000;3876.48
14/03/2019;67968400000;7240800000;3865.82
15/03/2019;69031600000;8157370000;3925.46
17/03/2019;70497100000;8463270000;4007.71
18/03/2019;70051200000;6533310000;3980.99
19/03/2019;70152200000;7639540000;3986.71
20/03/2019;70618500000;7503840000;4013.58
21/03/2019;71208700000;9137230000;4045.57
22/03/2019;70175400000;9845580000;3983.32
23/03/2019;70227200000;9404570000;3989.16
24/03/2019;70485600000;9206940000;4008.95
25/03/2019;70330400000;9883970000;3993.4
26/03/2019;69368700000;19376000000;3938.66
28/03/2019;71134900000;16215900000;4036.16
29/03/2019;72303000000;16340400000;4103.32
31/03/2019;72305800000;13007800000;4103.86
01/04/2019;72310800000;9730000000;4103.52
02/04/2019;73066800000;12393600000;4146.32
03/04/2019;86200600000;24241900000;4862.23
04/04/2019;87673800000;27840300000;4955.83
05/04/2019;86482900000;23773200000;4899.02
06/04/2019;88332500000;20072600000;5014.96
07/04/2019;88955700000;19652900000;5041.87
08/04/2019;91102200000;22875600000;5176.98
09/04/2019;92817400000;21960900000;5266.9
10/04/2019;91255500000;15780900000;5172.18
11/04/2019;93646700000;19407500000;5308.91
12/04/2019;89079200000;19758300000;5047.79
13/04/2019;89668900000;15595600000;5082.47
14/04/2019;89474000000;12260200000;5072.99
15/04/2019;90952800000;12373500000;5149.31
16/04/2019;89148000000;13837200000;5039.88
17/04/2019;91835900000;13646300000;5213.6
18/04/2019;92156900000;14530500000;5218.96
19/04/2019;93215200000;15343800000;5274.77
20/04/2019;93210600000;16257800000;5280.35
21/04/2019;93900300000;14990900000;5307.69
22/04/2019;93759000000;16383800000;5311.17
23/04/2019;94990500000;17199400000;5380.94
24/04/2019;98039900000;19400600000;5557.93
25/04/2019;96218400000;20538500000;5452.1
26/04/2019;91817400000;19329500000;5203.09
27/04/2019;93049700000;19632000000;5295.85
28/04/2019;93148100000;14876300000;5256.98
29/04/2019;92775200000;15573100000;5257.8
30/04/2019;91885300000;15442000000;5199.75
01/05/2019;93534100000;16794900000;5292.8
02/05/2019;94579900000;14566400000;5354.59
03/05/2019;96389600000;16512600000;5450.71
04/05/2019;1,01E+11;20006300000;5731.49
05/05/2019;1,03E+11;19242800000;5803.94
06/05/2019;1,02E+11;16184100000;5749.32
07/05/2019;1,01E+11;16811200000;5715.76
08/05/2019;1,04E+11;19408300000;5841.05
09/05/2019;1,05E+11;16672400000;5957.86
10/05/2019;1,09E+11;18401400000;6168.27
11/05/2019;1,13E+11;20801800000;6370.23
12/05/2019;1,29E+11;32480000000;7258.26
13/05/2019;1,23E+11;31545300000;6953.75
14/05/2019;1,38E+11;32078000000;7805.98
15/05/2019;1,41E+11;35426100000;7990.06
16/05/2019;1,45E+11;30893700000;8192.22
17/05/2019;1,4E+11;35026900000;7875.91
18/05/2019;1,3E+11;33030100000;7343.37
19/05/2019;1,29E+11;22478800000;7300.66
20/05/2019;1,45E+11;30747700000;8168.73
21/05/2019;1,41E+11;28621500000;7976.85
22/05/2019;1,41E+11;25314300000;7958.37
23/05/2019;1,36E+11;24589900000;7665.8
24/05/2019;1,39E+11;25345100000;7861.81
25/05/2019;1,41E+11;27368500000;7977.25
26/05/2019;1,42E+11;23978300000;8037.63
27/05/2019;1,53E+11;29224400000;8631.08
28/05/2019;1,56E+11;33136800000;8816.03
29/05/2019;1,55E+11;27336000000;8726.98
30/05/2019;1,53E+11;28214900000;8650.68
31/05/2019;1,48E+11;33295200000;8310.89
01/06/2019;1,52E+11;30329300000;8575.65
02/06/2019;1,52E+11;26683800000;8554.26
03/06/2019;1,55E+11;25134000000;8743.71
04/06/2019;1,45E+11;24486700000;8173.63
05/06/2019;1,36E+11;25442100000;7683.64
06/06/2019;1,39E+11;24641700000;7812.45
07/06/2019;1,39E+11;24560000000;7821.12
08/06/2019;1,43E+11;23629300000;8036.11
09/06/2019;1,41E+11;19829900000;7942.54
10/06/2019;1,36E+11;20152000000;7668.03
11/06/2019;1,42E+11;21741600000;8002.73
12/06/2019;1,4E+11;21017200000;7897.98
13/06/2019;1,44E+11;22181500000;8145.06
14/06/2019;1,46E+11;22919400000;8227.63
15/06/2019;1,54E+11;23291500000;8671.51
16/06/2019;1,57E+11;21892900000;8818.61
17/06/2019;1,6E+11;27305600000;8978.77
18/06/2019;1,65E+11;27464400000;9312.87
19/06/2019;1,62E+11;25029500000;9094.02
20/06/2019;1,65E+11;22298100000;9285.93
21/06/2019;1,7E+11;24707100000;9548.31
22/06/2019;1,8E+11;28581000000;10118.4
23/06/2019;1,9E+11;40190100000;10704.9
24/06/2019;1,93E+11;29108400000;10846.1
25/06/2019;1,96E+11;27529800000;11045.6
26/06/2019;2,1E+11;33544400000;11808.4
27/06/2019;2,31E+11;56949000000;12996.1
28/06/2019;1,99E+11;49628500000;11178.7
29/06/2019;2,2E+11;44872000000;12352.2
30/06/2019;2,13E+11;37724800000;11972.6
01/07/2019;1,94E+11;34920200000;10888.1
02/07/2019;1,89E+11;37463400000;10639
03/07/2019;1,92E+11;39264700000;10822.8
04/07/2019;2,13E+11;39944500000;11975.6
05/07/2019;2E+11;32487300000;11229.6
06/07/2019;1,96E+11;31349100000;10987.2
07/07/2019;2,01E+11;28013300000;11279.5
08/07/2019;2,03E+11;25828700000;11436.4
09/07/2019;2,18E+11;30917400000;12260.3
10/07/2019;2,23E+11;35885300000;12544.2
11/07/2019;2,17E+11;42163600000;12166.4
12/07/2019;2,02E+11;37061900000;11385.1
13/07/2019;2,1E+11;30078500000;11804.6
14/07/2019;2,03E+11;28485000000;11418.5
15/07/2019;1,83E+11;29857600000;10285.5
16/07/2019;1,95E+11;37553100000;10911.3
17/07/2019;1,7E+11;34409800000;9538.83
18/07/2019;1,72E+11;33328400000;9657.3
19/07/2019;1,9E+11;34035000000;10636.2
20/07/2019;1,88E+11;28858600000;10536.6
21/07/2019;1,91E+11;26163900000;10774.3
22/07/2019;1,89E+11;22814700000;10607.5
23/07/2019;1,85E+11;21903700000;10343.3
24/07/2019;1,77E+11;22986600000;9936.38
25/07/2019;1,75E+11;33861000000;9799.31
26/07/2019;1,77E+11;21622500000;9878.23
27/07/2019;1,76E+11;19942200000;9846
28/07/2019;1,68E+11;21257700000;9447.68
29/07/2019;1,7E+11;18649200000;9534.76
30/07/2019;1,69E+11;18424100000;9510.59
31/07/2019;1,71E+11;20138700000;9568.44
01/08/2019;1,8E+11;22957300000;10063
02/08/2019;1,85E+11;23668000000;10361.3
03/08/2019;1,88E+11;24128900000;10529.2
04/08/2019;1,93E+11;22296200000;10791.2
05/08/2019;1,96E+11;23160300000;10951.6
06/08/2019;2,11E+11;30944500000;11818.5
07/08/2019;2,04E+11;31588500000;11510.2
08/08/2019;2,13E+11;30083700000;11970.7
09/08/2019;2,14E+11;26678600000;12024.3
10/08/2019;2,12E+11;26240100000;11852.6
11/08/2019;2,03E+11;24949100000;11327.8
12/08/2019;2,06E+11;23042200000;11550
13/08/2019;2,03E+11;19933700000;11381.2
14/08/2019;1,95E+11;22886700000;10903.7
15/08/2019;1,79E+11;26620900000;10016.2
16/08/2019;1,84E+11;31003800000;10295.9
17/08/2019;1,85E+11;28168200000;10325
18/08/2019;1,83E+11;20998200000;10224.2
19/08/2019;1,84E+11;19708800000;10309.9
20/08/2019;1,95E+11;22098000000;10896
21/08/2019;1,92E+11;19460200000;10743.8
22/08/2019;1,81E+11;22757300000;10124.1
